url	timestamp	file_size	aspect_ratio	maj_axis_len	min_axis_len	orientation	eccentricity	solidity	estimated_volume	area	intensity_gray_mean_intensity	intensity_gray_median_intensity	intensity_gray_std_intensity	intensity_gray_perc_25_intensity	intensity_gray_perc_75_intensity	intensity_gray_mass_displace_in_images	intensity_gray_mass_displace_in_minors	intensity_gray_moment_hu_1	intensity_gray_moment_hu_2	intensity_gray_moment_hu_3	intensity_gray_moment_hu_4	intensity_gray_moment_hu_5	intensity_gray_moment_hu_6	intensity_gray_moment_hu_7	intensity_red_mean_intensity	intensity_red_median_intensity	intensity_red_std_intensity	intensity_red_perc_25_intensity	intensity_red_perc_75_intensity	intensity_red_mass_displace_in_images	intensity_red_mass_displace_in_minors	intensity_red_moment_hu_1	intensity_red_moment_hu_2	intensity_red_moment_hu_3	intensity_red_moment_hu_4	intensity_red_moment_hu_5	intensity_red_moment_hu_6	intensity_red_moment_hu_7	intensity_green_mean_intensity	intensity_green_median_intensity	intensity_green_std_intensity	intensity_green_perc_25_intensity	intensity_green_perc_75_intensity	intensity_green_mass_displace_in_images	intensity_green_mass_displace_in_minors	intensity_green_moment_hu_1	intensity_green_moment_hu_2	intensity_green_moment_hu_3	intensity_green_moment_hu_4	intensity_green_moment_hu_5	intensity_green_moment_hu_6	intensity_green_moment_hu_7	intensity_blue_mean_intensity	intensity_blue_median_intensity	intensity_blue_std_intensity	intensity_blue_perc_25_intensity	intensity_blue_perc_75_intensity	intensity_blue_mass_displace_in_images	intensity_blue_mass_displace_in_minors	intensity_blue_moment_hu_1	intensity_blue_moment_hu_2	intensity_blue_moment_hu_3	intensity_blue_moment_hu_4	intensity_blue_moment_hu_5	intensity_blue_moment_hu_6	intensity_blue_moment_hu_7
images/00000/SPCBench-1488567947-003240-004-580-1676-104-96-.jpeg	2017-03-03 11:05:47	23.506	0.584217868093897	0.03734276553869482	0.021816310871746528	36.44851118277649	0.8115968719751341	0.8155694879832811	7.444880207741561e-05	0.0006000484	44.5208199871877	33.0	38.182302964509006	13.0	68.0	0.008259924649190429	0.02440977061894275	0.005405632049967956	8.373447581937214e-06	1.2453531955704314e-08	1.3324998008888073e-12	5.2937015560009484e-23	-3.48388502703194e-15	-1.63284499829832e-22	26.160794362588085	17.0	25.074963083048907	6.0	41.0	0.013835886407069627	0.04087783960011249	0.009209968294557926	2.7077987562746523e-05	5.421727917316306e-08	3.6700358656207115e-10	-3.5354472562437074e-19	8.92890035431458e-13	-1.5984653887683033e-18	46.85073670723895	33.0	41.35382104270441	13.0	72.0	0.009878794981378558	0.02914790964046415	0.005116580048640419	7.696669502435894e-06	1.0293100436708359e-08	1.061653206856236e-12	6.065719795861718e-23	1.0748482405724953e-15	9.293761772664175e-23	61.57078795643818	48.0	49.375085386968316	21.0	92.0	0.004611218270575406	0.013600021377664626	0.0039016514120322737	4.071482703834237e-06	4.999484990091292e-09	1.1905181816429056e-11	-1.6497616161101425e-21	-3.140858260150437e-15	2.3904443836243998e-21
images/00000/SPCBench-1488567952-003268-002-292-1916-96-88-.jpeg	2017-03-03 11:05:52	20.248	0.7525944736132276	0.03649360219719632	0.027464883335849496	-45.432256932390715	0.6584842885649047	0.8834862385321101	0.00011530837720597533	0.0007403544000000001	49.942367601246104	40.0	37.381273478247415	21.0	73.0	0.014870112667319987	0.03219601811164216	0.0037569011155686328	8.256881445544441e-07	8.823428811323e-09	1.0847595445395332e-09	3.1318569591020203e-18	7.347080669286648e-13	-1.2058401077079196e-18	28.073208722741434	20.0	23.282573599618402	10.0	42.0	0.012820464117027919	0.02778106672097951	0.006610369298560551	3.350126022343647e-06	4.7585036422671926e-08	5.796303293198936e-09	8.728908372229542e-17	7.440541922639218e-12	-4.0586773385184716e-17	51.86604361370716	39.0	40.281327915495645	20.0	76.0	0.014196227221525318	0.030764338608120546	0.0035999976314486457	7.802000594730025e-07	7.751931016943076e-09	9.452324907100005e-10	2.338377619597032e-18	6.069106296308381e-13	-1.0386246241472592e-18	70.92523364485982	60.0	49.541696220511376	33.0	102.75	0.01609115696053122	0.034726104972824745	0.002663522757390683	3.6339296922879413e-07	3.139953181697905e-09	3.802591606985404e-10	3.9658514148318213e-19	1.7768805174119515e-13	-1.2396973251090918e-19
images/00000/SPCBench-1488567983-003422-006-420-1308-80-96-.jpeg	2017-03-03 11:06:23	18.984	0.7576030722502017	0.03644136209571782	0.02760808788069787	69.55632929816461	0.652715546710093	0.8739946380697051	0.0001163471818396201	0.0007518864	54.97903885480573	44.0	39.028187997662705	25.0	81.0	0.012038995654608803	0.02463015137027471	0.003146089138901143	5.396643842030946e-07	5.373714763155988e-10	5.875602007935741e-10	3.2137262721587765e-19	4.0822617160133487e-13	-7.563693308838293e-20	32.965235173824134	24.0	26.161677158279804	13.0	49.0	0.013553527088710986	0.028361352222819398	0.0050348766174763086	1.267204524393985e-06	2.609485453916973e-09	3.1734019268980375e-09	8.549331844732965e-18	3.5223150763455824e-12	-3.2096769353440023e-18	57.67893660531697	44.0	42.17852294286985	26.0	85.0	0.012122984291243723	0.02517992258639644	0.002982222419014729	4.817712641876679e-07	4.812860948490161e-10	5.345020883380914e-10	2.6233537467392172e-19	3.5388596637007144e-13	-6.836732921001345e-20	75.28220858895706	64.0	49.60893190931937	38.0	108.25	0.011411968986960988	0.022703459176046735	0.0023475810319194632	3.149815885166025e-07	1.9875780362038233e-10	1.981477516031002e-10	3.8966645977319704e-20	1.0041750412741034e-13	-5.2813776850972085e-21
images/00000/SPCBench-1488568047-003744-004-188-1936-104-88-.jpeg	2017-03-03 11:07:27	21.864	0.7649286576141507	0.03636055402608278	0.027813229781278304	-33.266942999487156	0.644115012059658	0.8430182133564614	0.00011782079499052169	0.0007472735999999999	52.29320987654321	38.0	41.129305723354605	21.0	77.0	0.03324210790890592	0.07193282443956517	0.0033308639315090447	8.026212339967469e-07	3.354308488517349e-09	1.4958581055418699e-09	2.91385009716497e-18	1.254545514917321e-12	1.6543120703232385e-18	31.972736625514404	20.0	28.854569670414257	10.0	47.0	0.03540903011316071	0.07807493928526626	0.005221940510701323	1.9840416225022765e-06	1.5040297440674962e-08	7.811553167741313e-09	8.090584461001367e-17	1.0095460185485579e-11	2.4968175248622846e-17	55.08179012345679	38.0	45.280004463370645	20.0	82.0	0.03410143738618251	0.07375281957902072	0.0031403890302129154	7.257963022536912e-07	2.836659279574803e-09	1.2864194194606926e-09	2.1818964443789985e-18	1.0244273533308673e-12	1.130569574768042e-18	70.82304526748972	58.0	50.29465200551621	32.0	100.0	0.03130286199947656	0.06708288484337205	0.0025186197058585163	4.5336364612538493e-07	1.337585358407904e-09	5.273596463702083e-10	3.483503633270064e-19	3.3644218248031663e-13	2.7354407248287384e-19
images/00000/SPCBench-1488567984-003428-008-492-1216-112-80-.jpeg	2017-03-03 11:06:24	21.542	0.6112409151127423	0.03620252068863138	0.02212846187510703	13.471741524480061	0.7914445929388471	0.9271758436944938	7.425571342297361e-05	0.0006019704	46.27330779054917	33.0	39.05755180064483	16.0	70.75	0.021623929152782762	0.06642402642341957	0.004495127639519875	3.937618546063598e-06	4.576128159091765e-09	4.740335104114764e-10	-6.915925365006049e-19	8.531615903288289e-13	9.562644130566226e-20	28.717113665389526	19.0	26.897227436603053	8.0	43.75	0.027428651584222363	0.08321385379107152	0.007178794864635235	1.1451823018393917e-05	1.6223707418636524e-08	3.499139487195866e-09	-2.6240521915532928e-17	9.66032421060886e-12	-2.5521628644772053e-18	49.083652618135375	33.0	42.80157104267273	16.0	73.0	0.022263135935758814	0.06821957508371007	0.004226005092728578	3.5612273969272086e-06	3.8355118366484375e-09	3.8373918649352774e-10	-4.578066367852561e-19	6.570895312448393e-13	8.455439164036891e-20	61.999361430395915	48.0	48.55735505683826	22.0	92.75	0.018104233506077785	0.05611341617799104	0.0033686680951660226	2.0429246231737997e-06	2.013447898536961e-09	1.353529212354865e-10	-6.61455404542165e-20	1.8715271015511878e-13	2.485070288415658e-20
images/00000/SPCBench-1488567940-003206-006-600-1544-96-96-.jpeg	2017-03-03 11:05:40	22.32	0.7887351969198292	0.03595576842642378	0.028359580090219137	59.211301141400945	0.6147331039889087	0.7885391444713479	0.00012113141102721902	0.0007511175999999999	55.220061412487205	40.0	42.316189143878574	23.0	84.0	0.01224624776370781	0.025701955550014515	0.0031016310731843792	8.320197932038538e-07	1.5635417370710122e-09	8.717836502606575e-11	-3.191446235012691e-20	-9.402891485157459e-16	-4.172476920591293e-21	32.376663254861825	22.0	27.08656633208512	11.0	52.0	0.018428939285349024	0.03867795160487153	0.005018156903129269	2.2855215362911156e-06	6.6184437123381624e-09	8.77706311976631e-10	-1.7495146311095295e-18	-3.6639813532231675e-13	-1.1892463153080806e-18	57.68372569089048	42.0	45.04413020079358	23.0	88.0	0.013376774392307186	0.028074661518162538	0.002951817250431357	7.60639140421708e-07	1.369443720925538e-09	8.675394487530678e-11	-2.957698409059697e-20	-2.1298899502909086e-15	-4.3994442735213174e-21	76.56806550665301	60.0	56.285950400895295	32.0	116.0	0.008995785112591536	0.018880009090335968	0.0022936146328696896	4.472099970112921e-07	6.255289999891731e-10	1.914085132105403e-11	-1.892612948316139e-21	4.484573218479471e-15	8.970218421789765e-22
images/00000/SPCBench-1488567953-003270-002-228-1908-120-80-.jpeg	2017-03-03 11:05:53	22.962	0.6672271361081198	0.03567831256736949	0.023805538315496283	19.17669278824227	0.7448543138365762	0.7986145472538347	8.469327530849582e-05	0.0006204216	63.004337050805454	51.0	44.588459407035366	28.0	92.0	0.016480372676416076	0.03788711496741782	0.0028803822818365713	1.2675790329882877e-06	1.130681118861524e-09	3.3429313850516776e-10	-1.0631211894238655e-19	-1.7772280027724008e-13	-1.7589087237094567e-19	40.07125154894672	31.0	31.867375474350194	14.0	60.0	0.021966531724534645	0.05173956385253142	0.004420208174644101	3.1851490821098646e-06	5.839659349409303e-09	1.8132204543972005e-09	-4.0887636240950714e-18	-2.1471385590603036e-12	-4.253803365747079e-18	66.363073110285	52.0	49.35604679384373	28.0	99.0	0.017693160075388657	0.04082873592058456	0.002734830147932887	1.159198954325844e-06	1.029818765732242e-09	2.8730721057323275e-10	-9.562405084058759e-20	-1.728062721719732e-13	-1.2360872899765035e-19	83.58364312267658	70.0	54.11601315611019	43.0	118.75	0.01271325553983379	0.028552090025003966	0.0021942690495339937	7.066934742209733e-07	4.040433308099015e-10	1.1885310395830169e-10	-6.916590683426906e-21	-2.3264184726595904e-14	-2.5110150802574203e-20
images/00000/SPCBench-1488568030-003656-003-564-2036-80-96-.jpeg	2017-03-03 11:07:10	18.544	0.7613443843553814	0.03563832963572775	0.02713304213596729	77.18836610608128	0.648347690988813	0.8974358974358975	0.00010990132497509388	0.00073997	48.61922077922078	39.0	35.170736720613874	20.0	72.0	0.008892981755010248	0.019045188996658143	0.0033976222385822515	6.532246895862464e-07	6.566302982831212e-10	8.373212171316894e-10	3.76203867375267e-19	6.653156763672188e-13	4.939094331606092e-19	27.905974025974025	19.0	24.700617598869044	9.0	42.0	0.012780930460482344	0.026400807711140235	0.005521815299550766	1.2724683352523789e-06	2.894554861510067e-09	5.7529645725408766e-09	1.1079015544143111e-17	5.948488948517083e-12	2.0697560453576533e-17	50.011428571428574	38.0	38.5182415788003	19.0	75.0	0.010847875906792785	0.023486467637226335	0.003257595975744947	5.673102134274168e-07	6.024825034181514e-10	8.403846980235809e-10	3.653710779611271e-19	6.199584635060187e-13	4.733799833750155e-19	68.92311688311689	61.0	43.64224464389712	33.0	100.0	0.005999383897547141	0.012949821856353873	0.0024857205335742476	4.0264562159737117e-07	2.5343462571197963e-10	2.3039475093718946e-10	3.885776088721819e-20	1.4612640224895118e-13	3.986875578039994e-20
images/00000/SPCBench-1488568030-003657-002-516-2080-104-96-.jpeg	2017-03-03 11:07:10	23.856	0.741849328138704	0.03554810939707271	0.026371341072819538	40.93376134274982	0.6705666069378593	0.912297893189613	0.00010355463654958925	0.0007157527999999999	46.421589688506984	36.0	35.17519488466676	18.0	68.0	0.012092924686020511	0.027498266247765846	0.0040291006879869876	1.819652911623358e-06	2.9066166802572674e-09	1.5106014624869756e-09	2.9537168323626597e-18	1.9377978703605048e-12	-1.1379186260044754e-18	25.63641245972073	18.0	22.24104897537049	8.0	38.0	0.015749411692209385	0.03581111889009081	0.007028594644784282	5.598739941006181e-06	2.0028682837207684e-08	1.2345160538485811e-08	1.8384197622204298e-16	2.823857614617052e-11	-6.232880589126923e-17	48.098818474758325	36.0	37.73188112986984	17.0	72.0	0.013698127758395835	0.031053618109030647	0.0038547039096269754	1.6774197413582388e-06	2.6547875700220988e-09	1.4047255127487375e-09	2.5470389007432913e-18	1.736650227130701e-12	-9.334587107531394e-19	66.54296455424274	56.0	46.63499549651608	28.0	94.0	0.009348965377571511	0.02134991506210003	0.002863137600285469	9.080114086296247e-07	9.009889275019813e-10	4.147649437199707e-10	2.3438215491558668e-19	3.7244581472363557e-13	-9.670762055181213e-20
images/00000/SPCBench-1488567940-003205-008-608-1548-91-88-.jpeg	2017-03-03 11:05:40	19.654	0.8087861852888935	0.03554419328531254	0.02874765249639903	84.80544211887727	0.5881028026508968	0.769939879759519	0.00012304445416777196	0.0007384323999999999	55.160333159812595	42.0	41.138487164423005	23.0	84.0	0.004050202498868654	0.007856385598869635	0.0032913423136779196	5.141668110549951e-07	1.3996696298214303e-09	2.051090166489747e-11	1.0038180498016625e-21	7.527221462033441e-15	-3.327149803886462e-21	31.317542946382094	23.0	25.492241920384036	12.0	47.0	0.0015555547534735952	0.003047379328416289	0.005579834548961144	1.534563896648883e-06	7.013124313767313e-09	1.7200567978077198e-10	-1.8783769062280644e-19	2.078889957202734e-13	2.0160747643772656e-20	57.33055700156169	43.0	43.749435015636564	24.0	87.0	0.0031216181264699504	0.006043279386069129	0.00315587593148995	4.808514665552736e-07	1.2695805919590412e-09	1.3159518606112519e-11	8.180944581971403e-22	3.4694972965189704e-15	-1.4912858948022365e-21	77.83758459135866	63.0	55.40259789401378	34.0	118.0	0.005743781226764082	0.011135195087490253	0.0023725178814172528	2.603901472962153e-07	5.166506060267497e-10	8.811113808453563e-12	5.478116170526041e-22	-1.0098179557440787e-16	-2.309134266906282e-22
images/00000/SPCBench-1488568046-003739-006-172-1580-88-88-.jpeg	2017-03-03 11:07:26	18.904	0.8090613721691672	0.03532986397788993	0.028584028228501663	1.777984928831811	0.5877241666494107	0.7672666387609879	0.00012091423676283572	0.0007046052	50.18003273322422	41.0	35.52355349354186	21.0	75.0	0.008262065904567743	0.01577028654427848	0.0036022373255080375	2.1329947043340084e-07	3.5556373719854444e-09	6.110421631457685e-10	3.3052256287100735e-19	2.6563457872606523e-13	-8.378308558733626e-19	30.2924168030551	24.0	22.274428648737402	12.0	46.0	0.007936089854395766	0.015148077065782058	0.005756780710633066	6.822580021977425e-07	1.7873188696466026e-08	3.1986697281185027e-09	7.927929216455712e-18	2.502173235393684e-12	-2.2849211895911228e-17	52.788870703764324	43.0	37.54066202785396	22.0	79.0	0.0073972236897412	0.014119511822684614	0.0034059195515661117	1.9835271917491992e-07	3.1954357013962467e-09	5.554055219658614e-10	3.158431991167552e-19	2.362528126313664e-13	-6.691139652281364e-19	68.46317512274959	58.0	48.14510122107949	28.0	102.0	0.009024314858398405	0.0172252355314731	0.0026925245234532833	1.053993221574283e-07	1.302356592331135e-09	2.191237913691716e-10	4.453885192450368e-20	6.651295868670475e-14	-1.0825317429472819e-19
images/00000/SPCBench-1488568026-003636-002-208-1896-88-104-.jpeg	2017-03-03 11:07:06	22.002	0.8521647104642249	0.03524116264716785	0.030031275163646443	86.38546399627043	0.5232736437461988	0.765891472868217	0.00013313320392224082	0.0007595744	50.4418016194332	38.0	39.12171722582596	20.0	78.0	0.013004102788094708	0.023958033228998404	0.0035050783129501723	1.430685875705851e-07	3.7068611026542006e-09	5.340535999044696e-10	-5.799353509744431e-19	-2.0131084471999966e-13	-4.778085014262554e-19	30.241396761133604	21.5	25.583690695988448	10.0	48.0	0.01258198874754039	0.023618425710872276	0.005753463383447928	5.561842616229612e-07	1.9851017002858206e-08	2.837795763553454e-09	-1.855902699375458e-17	-2.0570276297116042e-12	-1.0450741862001447e-17	53.08755060728745	39.0	42.38130516157868	20.0	82.0	0.01233186266059779	0.022586289917273336	0.0033158584106513446	1.3123318399636334e-07	3.2312048940239337e-09	4.587573015974091e-10	-4.2662936695416276e-19	-1.6581596738051646e-13	-3.6049665528192724e-19	68.9746963562753	56.0	50.520783467349	29.0	105.0	0.013619267965257309	0.025048598183324392	0.002590470842645848	6.426296328978369e-08	1.349640477449776e-09	1.9325072162845448e-10	-6.94521511249679e-20	-4.8987416949865346e-14	-7.012063585795036e-20
images/00000/SPCBench-1488568047-003742-003-48-1848-104-72-.jpeg	2017-03-03 11:07:27	18.102	0.7910705173033683	0.035042895766294366	0.0277214016816505	-0.3154206607676572	0.611724968146128	0.8380656610470275	0.00011280256308872178	0.0007261316000000001	55.21069348861832	41.0	42.44873683471207	22.0	84.0	0.011507713448906899	0.026604021483204853	0.0030778214114858234	4.7104278692624637e-07	3.9134630027521913e-10	3.3219197181860425e-10	1.0684794631130904e-19	2.2764627994106526e-13	5.412433659614901e-20	33.35997882477501	23.0	28.37886700211149	12.0	51.0	0.012025851241391914	0.02796199254176333	0.004877882054684169	1.2299427704732521e-06	1.6938331136404733e-09	1.74773782422791e-09	2.902130690652295e-18	1.8706906169348747e-12	7.876329086357916e-19	57.66596082583377	41.0	46.25620998345416	22.0	88.0	0.011508628346020391	0.026413064343848266	0.0029276536969183803	4.224178672875559e-07	3.026628472056256e-10	2.9121736433236635e-10	7.7856788838178e-20	1.8847983205801392e-13	3.7594089472168544e-20	75.57596611964001	62.0	53.65386856407335	33.0	112.0	0.011313747853300134	0.026079895939329936	0.002301703946281227	2.613511089702063e-07	1.6960442636459322e-10	1.1947383359187155e-10	1.3932738301266564e-20	6.081002564500723e-14	9.752792255692965e-21
images/00000/SPCBench-1488567952-003267-003-324-1964-88-88-.jpeg	2017-03-03 11:05:52	18.608	0.794236048416459	0.0349491769290206	0.027757896179513	64.1586930806934	0.6076093312283875	0.7152263374485597	0.00011279728743550863	0.0006680872	48.6156501726122	36.0	38.57549242500465	19.0	73.0	0.010807912552529117	0.02124367441438908	0.0037178760372315774	4.3192600015862706e-07	3.0469898855357693e-09	1.5460741583955324e-09	1.5260767565399998e-18	8.765782811898921e-13	-2.9885951991678332e-18	28.290563866513235	19.0	24.910221595927926	10.0	42.0	0.012446844528452827	0.024465104742830004	0.006185424891393724	1.2447188092235774e-06	1.6476575787081854e-08	1.0090528831444053e-08	8.185942657514472e-17	1.0189464180425472e-11	-1.0112939649813959e-16	50.626006904487916	36.0	41.88859206603847	19.0	76.0	0.010226493039490737	0.02010085550526776	0.003542440485524013	3.9585587278615045e-07	2.678390116109594e-09	1.421424333017874e-09	1.3256793553675921e-18	7.793788843110984e-13	-2.4361192277466617e-18	67.95109321058688	53.0	49.92292588304834	29.0	101.0	0.010809777846769883	0.02124734077487685	0.0027101479482034116	2.2481586953692478e-07	1.093317601063347e-09	4.803337573861807e-10	1.1518203268777072e-19	1.8682262945737373e-13	-3.2847781619469666e-19
images/00000/SPCBench-1488568047-003741-003-40-1772-96-88-.jpeg	2017-03-03 11:07:27	20.478	0.8307457169415309	0.034913777038291294	0.029004470736812057	36.20792762556998	0.5566520940257944	0.8310272536687631	0.00012303122083139382	0.0007618808	59.11150353178608	48.0	44.31623332009237	22.0	92.0	0.005901514568379844	0.0114246157344377	0.0027852859708970795	2.1132020949274202e-07	1.5737792126085188e-10	2.331585920797325e-10	8.452560455647544e-21	9.662822367494616e-14	-4.3855995387582337e-20	35.95408678102926	27.0	29.589939022763712	12.0	57.0	0.0076507811505038045	0.01474898765679336	0.004324398282446561	4.6370980711434945e-07	4.936423272161536e-10	1.1685375806108426e-09	-1.7349591582191704e-19	6.253821914001416e-13	-8.70380470510124e-19	61.85015136226034	48.5	47.63575054565347	22.0	96.0	0.005374135393930443	0.010482533472581095	0.0026363460038826125	1.885620963671043e-07	1.2906026395335566e-10	2.0196574542999743e-10	5.825726290196927e-21	7.882426179618698e-14	-3.2082505908461553e-20	80.54238143289606	69.0	57.26117841047655	33.0	123.0	0.005415760987405508	0.010459400450324638	0.002110480346836399	1.2705634966617857e-07	7.528415050784576e-11	8.445204651797536e-11	2.5400555870972136e-21	2.8534067303375835e-14	-6.236473887524902e-21
images/00000/SPCBench-1488567982-003417-001-172-2316-88-80-.jpeg	2017-03-03 11:06:22	16.72	0.7780092231098799	0.03483896012624776	0.027105032301778097	-13.163360734457036	0.6282528541566375	0.922514619883041	0.00010721453129913563	0.0007276692	52.096143687268885	41.0	39.69732621121421	20.0	79.0	0.006633398147009998	0.012244035828501322	0.0032435091292057384	6.199757574717402e-07	4.854611994828793e-10	2.426495512371401e-10	5.651540901347437e-20	1.5191355214663288e-13	6.1169859406273e-20	29.868991019545696	20.0	26.7643303023039	9.0	45.0	0.013258001123993906	0.02469162060263875	0.005338362746903641	1.513626746863338e-06	2.9152921169147285e-09	2.4574714196528277e-09	4.184597038281798e-18	2.3515770609937516e-12	5.074960421862276e-18	53.62599049128368	39.0	43.438519992731294	18.0	82.0	0.004861191356380136	0.00917186369314504	0.003117949592930847	5.692210201356928e-07	4.3192174228797913e-10	2.4055895000541526e-10	5.973677772030716e-20	1.564189173307007e-13	4.943903946470962e-20	73.79080824088749	64.0	50.16295242631108	32.0	109.0	0.005600922268094927	0.010249798942981407	0.0023584175519343826	3.4273705104000844e-07	1.5842849473637093e-10	5.125090300607007e-11	2.7904270001476184e-21	2.204403088092191e-14	3.679798166886666e-21
images/00000/SPCBench-1488567983-003420-006-120-1904-88-80-.jpeg	2017-03-03 11:06:23	17.008	0.7696520996722276	0.03460631937474805	0.026634826368702524	-29.252623809710837	0.6384635036320647	0.846958174904943	0.00010283566498044584	0.0006850008	54.16329966329966	40.0	42.72768600570109	20.0	85.0	0.00791763163357169	0.01610044642905109	0.0031702921256374327	3.4097376009393997e-07	2.0077730009947963e-10	3.880750667235034e-11	-2.729810380226034e-21	4.193824736047193e-15	-2.0694348978496915e-21	31.5	22.0	27.27954694009808	10.0	49.0	0.005915477073284696	0.012111948151240061	0.0052428785358077075	8.4089962316193e-07	5.810984706389158e-10	3.8718102448131233e-10	-1.5423005642795203e-19	1.0545235602596235e-13	-9.970553414943437e-20	56.891133557800224	41.0	46.04376778824868	19.0	90.0	0.007154038908164213	0.014633287523337186	0.003001703338554946	3.015748970932397e-07	1.6081141153252986e-10	3.4471174011280195e-11	-1.9319071168894953e-21	3.07716203756078e-15	-1.689584515220859e-21	75.10774410774411	60.0	55.82018445668658	30.0	116.0	0.009437169446999029	0.01901723756416675	0.0023327895336607415	1.9626044939623857e-07	9.973199072216955e-11	8.512185009229256e-12	-1.803227139463912e-22	3.147502134222983e-16	-1.7028037951675115e-22
images/00000/SPCBench-1488567983-003423-008-284-1184-96-88-.jpeg	2017-03-03 11:06:23	20.434	0.7975775161105537	0.03453528858246264	0.027544569685761716	21.53629934097781	0.6032164667803088	0.7822085889570553	0.00010975484043877048	0.000686154	53.99327731092437	42.0	42.72978034667297	19.0	83.0	0.013782209860084212	0.02731747076160315	0.0033323635102572875	5.617869911637327e-07	4.495730438193452e-09	1.8463401239847183e-10	-1.2530778569499756e-19	1.1678273954573832e-13	-1.1222581039489996e-19	33.57983193277311	24.0	28.800043514104807	9.0	55.0	0.015945148693969145	0.031849626004485175	0.005187004524227596	1.5083887718118547e-06	1.8145311305906198e-08	5.684488477401678e-10	-1.5077272814260216e-18	2.9556289927300625e-14	1.0294579288738468e-18	56.712605042016804	43.0	45.99961981566527	19.0	87.0	0.01387829165645214	0.02748997722532637	0.003154564153850837	5.199479476563274e-07	3.7709908854682795e-09	1.4915146696561425e-10	-9.896176382711571e-20	7.953147370827467e-14	-5.214303263216911e-20	72.70364145658263	58.0	54.619797286765504	29.0	110.0	0.013533089754913687	0.027103709899213988	0.0025194150818143735	3.00574420579213e-07	1.886810516406012e-09	9.843325983234754e-11	-6.836943341677563e-21	5.3831045158062467e-14	-4.186603232788351e-20
images/00000/SPCBench-1488567992-003466-002-352-1748-88-88-.jpeg	2017-03-03 11:06:32	18.64	0.897491332721319	0.034412660250266985	0.030885064310498075	-3.509964890496623	0.4410320937189386	0.7257336343115124	0.00013750037293088578	0.0007415076000000001	55.131156039398654	40.0	42.42790865243054	21.0	88.0	0.020948927326807483	0.03700732054367491	0.0031598291958987753	1.2374965957061665e-07	3.3244730816716057e-09	8.746985948359177e-10	-7.991931451121527e-19	-1.8134882954946344e-13	-1.2594152811256035e-18	31.847071021254536	22.0	26.38686036992843	11.0	51.0	0.02233206417302762	0.03945070047551206	0.00529211168927633	4.091814238078465e-07	1.6138361561978992e-08	5.512072801866345e-09	-2.010074950921067e-17	-1.430441127224657e-12	-4.7944758963141517e-17	57.11767755313634	41.0	44.05556536234994	21.0	91.0	0.02098431741519687	0.037069838892450656	0.0030413782430042963	1.1603751356209979e-07	3.0665010645519963e-09	8.028370002885792e-10	-6.067609277419453e-19	-1.4232150979952188e-13	-1.1039258949653123e-18	77.41938828408502	58.0	58.228219216769205	30.0	122.0	0.020090242586001013	0.03549041130277441	0.002285594230362081	5.985101437233475e-08	1.2178263757018059e-09	2.836673542027887e-10	-1.0589966864443226e-19	-4.915631444888467e-14	-1.2877598271899014e-19
images/00000/SPCBench-1488567938-003196-006-196-1528-96-88-.jpeg	2017-03-03 11:05:38	20.738	0.7925386124589149	0.034310957253407194	0.027192758453752477	-35.990048103818694	0.6098217344123591	0.8661048689138576	0.00010627423171519963	0.00071114	63.62864864864865	53.0	44.65261640965626	31.0	96.0	0.009468816316618197	0.01987196073500378	0.0027642351086783314	3.727636821997777e-07	5.600714083309885e-10	9.376800239392073e-11	3.838131601453991e-21	5.7247201911221e-14	2.1142830161977132e-20	37.01837837837838	27.0	30.35769972355413	15.0	57.0	0.01376866824126149	0.02875325291457126	0.004600203954284077	1.02595395786709e-06	2.3530922290973586e-09	8.644503200235637e-10	-1.638682757953211e-19	8.588354617093226e-13	1.221966189290161e-18	66.45621621621622	53.0	48.51276206298996	30.0	100.0	0.009921035239609508	0.020825290770941144	0.0026325849826915257	3.304266816238606e-07	4.909303002354325e-10	7.859437339742821e-11	2.348052466260096e-21	4.51781088361928e-14	1.5258609093105172e-20	88.40486486486486	78.0	56.09644087672401	48.0	130.0	0.00718820868100363	0.015154656332906271	0.0020224313923148255	2.0389267717897563e-07	2.2497045471662561e-10	2.5005343347258844e-11	8.067742445256986e-22	1.1175578455189628e-14	1.693083897422028e-21
